,title,author,cover_image,publisher,cover_price,page_count,book_type,book_format,publication_date
1110,The Tethered Mage,Melissa Caruso,https://images-na.ssl-images-amazon.com/images/I/51xuufNwyeL.jpg,Orbit (US),$4.99,,NOVEL,ebook,2017-10-24
1111,The Fall of Dragons,Miles Cameron,https://images-na.ssl-images-amazon.com/images/I/51NEMhckLJL.jpg,Orbit (US),$11.99,,NOVEL,ebook,2017-10-31
1112,The Fall of Dragons,Miles Cameron,https://images-na.ssl-images-amazon.com/images/I/61WwCsPEkbL.jpg,Orbit (US),$16.99,628,NOVEL,tp,2017-10-31
1113,Malice of Crows,Lila Bowen,https://images-na.ssl-images-amazon.com/images/I/51VTCI2hMBL.jpg,Orbit (US),$25.00,344,NOVEL,hc,2017-10-31
1114,Extinction Aftermath,Nicholas Sansbury Smith,https://images-na.ssl-images-amazon.com/images/I/51oGfTHMbnL.jpg,Orbit (US),$9.99,377,NOVEL,tp,2017-10-31
1115,Malice of Crows,Lila Bowen,https://images-na.ssl-images-amazon.com/images/I/51LOzVLPUHL.jpg,Orbit (US),$13.99,,NOVEL,ebook,2017-10-31
1116,The Rule of Luck,Catherine Cerveny,https://images-na.ssl-images-amazon.com/images/I/51HOwEb4hxL.jpg,Orbit (US),$14.99,346,NOVEL,tp,2017-11-07
1117,Perfect Shadow,Brent Weeks,http://www.isfdb.org/wiki/images/f/fd/PRFCTSHDWB2017.jpg,Orbit (US),$17.99,144,COLLECTION,hc,2017-11-07
1118,The Ship,Antonia Honeywell,https://images-na.ssl-images-amazon.com/images/I/51lnfxI1xnL.jpg,Orbit (US),$14.99,309,NOVEL,tp,2017-11-07
1119,Jade City,Fonda Lee,https://images-na.ssl-images-amazon.com/images/I/51YGCtNENZL.jpg,Orbit (US),$26.00,495,NOVEL,hc,2017-11-07
1120,Shadowborn,David Dalglish,https://images-na.ssl-images-amazon.com/images/I/51Vfe9jrxML.jpg,Orbit (US),$16.99,455,NOVEL,tp,2017-11-07
1121,Places in the Darkness,Chris Brookmyre,https://images-na.ssl-images-amazon.com/images/I/51Pnd2HZXaL.jpg,Orbit (US),$15.99,403,NOVEL,tp,2017-11-07
1122,Places in the Darkness,Chris Brookmyre,https://images-na.ssl-images-amazon.com/images/I/51umIjy8uHL.jpg,Orbit (US),$9.99,,NOVEL,ebook,2017-11-07
1123,Jade City,Fonda Lee,https://images-na.ssl-images-amazon.com/images/I/51O7TC1l2IL.jpg,Orbit (US),$13.99,,NOVEL,ebook,2017-11-07
1124,Shadowborn,David Dalglish,https://images-na.ssl-images-amazon.com/images/I/51C3L%2BLRAjL.jpg,Orbit (US),$11.99,,NOVEL,ebook,2017-11-07
1125,The Two of Swords: Volume Two,K. J. Parker,https://images-na.ssl-images-amazon.com/images/I/61AQFuBRoTL.jpg,Orbit (US),$15.99,390,NOVEL,tp,2017-11-14
1126,Into the Drowning Deep,Mira Grant,https://images-na.ssl-images-amazon.com/images/I/4169sZXxF0L.jpg,Orbit (US),$26.00,438,NOVEL,hc,2017-11-14
1127,Beyond the Empire,K. B. Wagers,https://images-na.ssl-images-amazon.com/images/I/61GhtNQ8sZL.jpg,Orbit (US),$15.99,388,NOVEL,tp,2017-11-14
1128,Beyond the Empire,K. B. Wagers,https://images-na.ssl-images-amazon.com/images/I/613ammCUwWL.jpg,Orbit (US),$9.99,,NOVEL,ebook,2017-11-14
1129,The Two of Swords: Volume Two,K. J. Parker,https://images-na.ssl-images-amazon.com/images/I/61Zqp1ti5uL.jpg,Orbit (US),$9.99,,NOVEL,ebook,2017-11-14
1130,Into the Drowning Deep,Mira Grant,https://images-na.ssl-images-amazon.com/images/I/41dG%2BV9Me0L.jpg,Orbit (US),$13.99,,NOVEL,ebook,2017-11-14
1131,Blood and Tempest,Jon Skovron,https://images-na.ssl-images-amazon.com/images/I/511MqMO6hJL.jpg,Orbit (US),$9.99,,NOVEL,ebook,2017-11-21
1132,Sins of Empire,Brian McClellan,https://images-na.ssl-images-amazon.com/images/I/51-nM6UFeGL.jpg,Orbit (US),$15.99,604,NOVEL,tp,2017-11-28
1133,Blood and Tempest,Jon Skovron,https://images-na.ssl-images-amazon.com/images/I/51tsHBhIrGL.jpg,Orbit (US),$9.99,422,NOVEL,tp,2017-11-28
1134,Extinction War,Nicholas Sansbury Smith,https://images-na.ssl-images-amazon.com/images/I/51%2Be4zkReTL.jpg,Orbit (US),$9.99,432,NOVEL,pb,2017-11-28
1135,Extinction War,Nicholas Sansbury Smith,https://images-na.ssl-images-amazon.com/images/I/51k7YLBoPqL.jpg,Orbit (US),$6.99,,NOVEL,ebook,2017-11-28
1136,The Chaos of Luck,Catherine Cerveny,https://images-na.ssl-images-amazon.com/images/I/51b%2BpEjX5JL.jpg,Orbit (US),$15.99,384,NOVEL,tp,2017-12-05
1137,A War in Crimson Embers,Alex Marshall,https://images-na.ssl-images-amazon.com/images/I/61ja-V1wYwL.jpg,Orbit (US),$27.00,578,NOVEL,hc,2017-12-05
1138,Persepolis Rising,James S. A. Corey,http://www.isfdb.org/wiki/images/2/21/PRSPLSRSNG2017.jpg,Orbit (US),$28.00,549,NOVEL,hc,2017-12-05
1139,God's Last Breath,Sam Sykes,https://images-na.ssl-images-amazon.com/images/I/61Fsp6QtGZL.jpg,Orbit (US),$16.99,666,NOVEL,tp,2017-12-05
1140,Persepolis Rising,James S. A. Corey,https://images-na.ssl-images-amazon.com/images/I/61Nh0usLaFL.jpg,Orbit (US),$14.99,,NOVEL,ebook,2017-12-05
1141,God's Last Breath,Sam Sykes,https://images-na.ssl-images-amazon.com/images/I/61syUsoMihL.jpg,Orbit (US),$11.99,,NOVEL,ebook,2017-12-05
1142,A War in Crimson Embers,Alex Marshall,https://images-na.ssl-images-amazon.com/images/I/51NU2qzwYSL.jpg,Orbit (US),$13.99,,NOVEL,ebook,2017-12-05
1143,Rosewater,Tade Thompson,https://images-na.ssl-images-amazon.com/images/I/51vSBisKD2L.jpg,Orbit (US),$9.99,,NOVEL,ebook,2017-12-05
1144,Persepolis Rising,Daniel Abraham,http://www.isfdb.org/wiki/images/9/99/PRSPLSRSND2017.jpg,Orbit (US),$28.00,566,NOVEL,hc,2017-12-05
1145,The Two of Swords: Volume Three,K. J. Parker,https://images-na.ssl-images-amazon.com/images/I/61E0WhlMrBL.jpg,Orbit (US),$15.99,370,NOVEL,tp,2017-12-12
1146,The Two of Swords: Volume Three,K. J. Parker,https://images-na.ssl-images-amazon.com/images/I/51dHvcF1n2L.jpg,Orbit (US),$9.99,,NOVEL,ebook,2017-12-12
1147,The Blade Itself,Joe Abercrombie,https://images-na.ssl-images-amazon.com/images/I/51GNKL%2B-o2L.jpg,Orbit (US),$15.99,501,NOVEL,tp,2018-00-00
1148,Last Argument of Kings,Joe Abercrombie,http://ecx.images-amazon.com/images/I/61MkiXXLS7L.jpg,Orbit (US),$16.99,603,NOVEL,tp,2015-09-08
1149,Genesis of Shannara,Terry Brooks,https://images-na.ssl-images-amazon.com/images/I/516PCbG0JGL.jpg,Orbit (US),$37.64,,OMNIBUS,tp,2018-00-00
1150,Elysium Fire,Alastair Reynolds,http://www.isfdb.org/wiki/images/d/dd/LSMFRZNPVP2018.jpg,Orbit (US),$15.99,419,NOVEL,tp,2018-01-00
1151,Senlin Ascends,Josiah Bancroft,https://images-na.ssl-images-amazon.com/images/I/51YruAaiZ1L.jpg,Orbit (US),$15.99,389,NOVEL,tp,2018-01-16
1152,Elysium Fire,Alastair Reynolds,https://images-na.ssl-images-amazon.com/images/I/519ndjdTSML.jpg,Orbit (US),$9.99,,NOVEL,ebook,2018-01-23
1153,Outer Earth,Rob Boffard,https://images-na.ssl-images-amazon.com/images/I/516zJG4F9xL.jpg,Orbit (US),$17.99,975,OMNIBUS,tp,2018-02-06
1154,Blood of Assassins,R. J. Barker,https://images-na.ssl-images-amazon.com/images/I/51XJaxS1zLL.jpg,Orbit (US),$15.99,434,NOVEL,tp,2018-02-13
1155,Olympus Bound,Jordanna Max Brodsky,https://images-na.ssl-images-amazon.com/images/I/511socj0IxL.jpg,Orbit (US),$26.00,496,NOVEL,hc,2018-02-13
1156,Olympus Bound,Jordanna Max Brodsky,https://images-na.ssl-images-amazon.com/images/I/51qGWDnzseL.jpg,Orbit (US),$13.99,,NOVEL,ebook,2018-02-13
1157,A Time of Dread,John Gwynne,https://images-na.ssl-images-amazon.com/images/I/51CJIx3-ZVL.jpg,Orbit (US),$16.99,685,NOVEL,tp,2018-02-20
1158,The Boy on the Bridge,M. R. Carey,https://images-na.ssl-images-amazon.com/images/I/51C8%2BhxKyEL.jpg,Orbit (US),$16.99,390,NOVEL,tp,2018-02-20
1159,A Time of Dread,John Gwynne,https://images-na.ssl-images-amazon.com/images/I/51n-OwJjyUL.jpg,Orbit (US),$11.99,,NOVEL,ebook,2018-02-20
1160,New York 2140,Kim Stanley Robinson,https://images-na.ssl-images-amazon.com/images/I/51WczyyVQrL.jpg,Orbit (US),$17.99,613,NOVEL,tp,2018-03-06
1161,Arm of the Sphinx,Josiah Bancroft,https://images-na.ssl-images-amazon.com/images/I/51QH6P-43uL.jpg,Orbit (US),$15.99,398,NOVEL,tp,2018-03-13
1162,Malice of Crows,Lila Bowen,https://images-na.ssl-images-amazon.com/images/I/51tRf1NKLlL.jpg,Orbit (US),$15.99,344,NOVEL,tp,2018-03-20
1163,Torn,Rowenna Miller,https://images-na.ssl-images-amazon.com/images/I/61E6soTJXhL.jpg,Orbit (US),$15.99,436,NOVEL,tp,2018-03-20
1164,Torn,Rowenna Miller,https://images-na.ssl-images-amazon.com/images/I/515OQsZH0JL.jpg,Orbit (US),$9.99,,NOVEL,ebook,2018-03-20
1165,The Devil You Know,Mike Carey,https://images-na.ssl-images-amazon.com/images/I/51rd7R8y1hL.jpg,Orbit (US),$15.99,406,NOVEL,tp,2018-03-27
1166,The Wolf,Leo Carew,https://images-na.ssl-images-amazon.com/images/I/51e0fCH7EkL.jpg,Orbit (US),$15.99,460,NOVEL,tp,2018-04-03
1167,The Wolf,Leo Carew,https://images-na.ssl-images-amazon.com/images/I/51Evz7v1b%2BL.jpg,Orbit (US),$9.99,,NOVEL,ebook,2018-04-03
1168,One Way,S. J. Morden,https://images-na.ssl-images-amazon.com/images/I/41xeFSKQBOL.jpg,Orbit (US),$15.99,330,NOVEL,tp,2018-04-10
1169,One Way,S. J. Morden,https://images-na.ssl-images-amazon.com/images/I/41t82kGQU3L.jpg,Orbit (US),$9.99,,NOVEL,ebook,2018-04-10
1170,Vicious Circle,Mike Carey,https://images-na.ssl-images-amazon.com/images/I/51cU35aSH0L.jpg,Orbit (US),$15.99,437,NOVEL,tp,2018-04-24
1171,The Defiant Heir,Melissa Caruso,https://images-na.ssl-images-amazon.com/images/I/51tIozHHp-L.jpg,Orbit (US),$15.99,515,NOVEL,tp,2018-04-24
1172,The Defiant Heir,Melissa Caruso,https://images-na.ssl-images-amazon.com/images/I/51M8Z%2B0NgzL.jpg,Orbit (US),$9.99,,NOVEL,ebook,2018-04-24
1173,Afterwar,Lilith Saintcrow,https://images-na.ssl-images-amazon.com/images/I/51GRkNnpdiL.jpg,Orbit (US),$15.99,373,NOVEL,tp,2018-05-08
1174,Afterwar,Lilith Saintcrow,https://images-na.ssl-images-amazon.com/images/I/515jdS9SaaL.jpg,Orbit (US),$9.99,,NOVEL,ebook,2018-05-08
1175,Blood of Elves,Andrzej Sapkowski,https://images-na.ssl-images-amazon.com/images/I/51DWHKXcFaL.jpg,Orbit (US),$15.99,432,NOVEL,tp,2017-10-03
1176,The Thousand Deaths of Ardor Benn,Tyler Whitesides,https://images-na.ssl-images-amazon.com/images/I/51e9y6T4gcL.jpg,Orbit (US),$16.99,741,NOVEL,tp,2018-05-15
1177,Wrath of Empire,Brian McClellan,https://images-na.ssl-images-amazon.com/images/I/51-dnMnCZeL.jpg,Orbit (US),$27.00,639,NOVEL,hc,2018-05-15
1178,Wrath of Empire,Brian McClellan,https://images-na.ssl-images-amazon.com/images/I/512LRlDpQwL.jpg,Orbit (US),$13.99,,NOVEL,ebook,2018-05-15
1179,The Thousand Deaths of Ardor Benn,Tyler Whitesides,https://images-na.ssl-images-amazon.com/images/I/514JY-yEDOL.jpg,Orbit (US),$11.99,,NOVEL,ebook,2018-05-15
1180,Dead Men's Boots,Mike Carey,https://images-na.ssl-images-amazon.com/images/I/51Tm1qa4AIL.jpg,Orbit (US),$15.99,420,NOVEL,tp,2018-05-22
1181,Season of Storms,Andrzej Sapkowski,https://images-na.ssl-images-amazon.com/images/I/51PbaFfNpCL.jpg,Orbit (US),$26.00,419,NOVEL,hc,2018-05-22
1182,84K,Claire North,https://images-na.ssl-images-amazon.com/images/I/41uPYYiCCeL.jpg,Orbit (US),$15.99,452,NOVEL,tp,2018-05-22
1183,Season of Storms,Andrzej Sapkowski,https://images-na.ssl-images-amazon.com/images/I/51jd0IuNLaL.jpg,Orbit (US),$13.99,,NOVEL,ebook,2018-05-22
1184,84K,Claire North,https://images-na.ssl-images-amazon.com/images/I/4148xCVxQHL.jpg,Orbit (US),$9.99,,NOVEL,ebook,2018-05-22
1185,Into the Drowning Deep,Mira Grant,https://images-na.ssl-images-amazon.com/images/I/4169sZXxF0L.jpg,Orbit (US),$15.99,436,NOVEL,tp,2018-05-29
1186,2312,Kim Stanley Robinson,https://images-na.ssl-images-amazon.com/images/I/51k95aI7UyL.jpg,Orbit (US),$16.99,561,NOVEL,tp,2018-06-05
1187,Aurora,Kim Stanley Robinson,https://images-na.ssl-images-amazon.com/images/I/51e5NLbl3CL.jpg,Orbit (US),$16.99,466,NOVEL,tp,2018-06-05
1188,A War in Crimson Embers,Alex Marshall,https://images-na.ssl-images-amazon.com/images/I/61ja-V1wYwL.jpg,Orbit (US),$17.99,578,NOVEL,tp,2018-06-05
1189,Adrift,Rob Boffard,https://images-na.ssl-images-amazon.com/images/I/41oyGlrdJRL.jpg,Orbit (US),$15.99,371,NOVEL,tp,2018-06-05
1190,Adrift,Rob Boffard,https://images-na.ssl-images-amazon.com/images/I/41P-31G0RjL.jpg,Orbit (US),$9.99,,NOVEL,ebook,2018-06-05
1191,An Echo of Things to Come,James Islington,https://images-na.ssl-images-amazon.com/images/I/51xWXICigiL.jpg,Orbit (US),$16.99,716,NOVEL,tp,2018-06-12
1192,The Triumph of the Dwarves,Markus Heitz,https://images-na.ssl-images-amazon.com/images/I/51wCavOQheL.jpg,Orbit (US),$11.99,,NOVEL,ebook,2018-06-12
1193,Thicker Than Water,Mike Carey,https://images-na.ssl-images-amazon.com/images/I/51hqAH6ujlL.jpg,Orbit (US),$15.99,417,NOVEL,tp,2018-06-19
1194,Thicker Than Water,Mike Carey,https://images-na.ssl-images-amazon.com/images/I/51K-JWRw2rL.jpg,Orbit (US),$9.99,,NOVEL,ebook,2018-06-19
1195,Jade City,Fonda Lee,https://images-na.ssl-images-amazon.com/images/I/51OgdAPiCrL.jpg,Orbit (US),$15.99,495,NOVEL,tp,2018-06-26
1196,A Big Ship at the Edge of the Universe,Alex White,https://images-na.ssl-images-amazon.com/images/I/51xqogRP%2B1L.jpg,Orbit (US),$15.99,440,NOVEL,tp,2018-06-26
1197,A Big Ship at the Edge of the Universe,Alex White,https://images-na.ssl-images-amazon.com/images/I/51fUi1jVm0L.jpg,Orbit (US),$9.99,,NOVEL,ebook,2018-06-26
1198,Before They Are Hanged,Joe Abercrombie,http://ecx.images-amazon.com/images/I/615XgHwlMtL.jpg,Orbit (US),$16.99,514,NOVEL,tp,2015-09-08
1199,Provenance,Ann Leckie,https://images-na.ssl-images-amazon.com/images/I/515O9iQl99L.jpg,Orbit (US),$15.99,438,NOVEL,tp,2018-07-10
1200,The Naming of the Beasts,Mike Carey,https://images-na.ssl-images-amazon.com/images/I/51hLzLtHLdL.jpg,Orbit (US),$15.99,432,NOVEL,tp,2018-07-10
1201,The Naming of the Beasts,Mike Carey,https://images-na.ssl-images-amazon.com/images/I/51J5vzSsRuL.jpg,Orbit (US),$9.99,,NOVEL,ebook,2018-07-10
1202,One of Us,Craig DiLouie,https://images-na.ssl-images-amazon.com/images/I/514JV6BHe8L.jpg,Orbit (US),$26.00,390,NOVEL,hc,2018-07-17
1203,Competence,Gail Carriger,http://www.isfdb.org/wiki/images/2/20/CMPTNCCSTR2018.jpg,Orbit (US),$26.00,309,NOVEL,hc,2018-07-17
1204,Competence,Gail Carriger,https://images-na.ssl-images-amazon.com/images/I/61oSl1G3J7L.jpg,Orbit (US),$13.99,,NOVEL,ebook,2018-07-17
1205,Spellslinger,Sebastien de Castell,https://images-na.ssl-images-amazon.com/images/I/61MsfPxFT3L.jpg,Orbit (US),$9.99,,NOVEL,ebook,2018-07-17
1206,One of Us,Craig DiLouie,https://images-na.ssl-images-amazon.com/images/I/41%2B8u4s%2BM1L.jpg,Orbit (US),$9.99,,NOVEL,ebook,2018-07-17
1207,Annex,Rich Larson,https://images-na.ssl-images-amazon.com/images/I/51E5L1U6jiL.jpg,Orbit (US),$15.99,317,NOVEL,tp,2018-07-24
1208,Annex,Rich Larson,https://images-na.ssl-images-amazon.com/images/I/51FMnNQ-IEL.jpg,Orbit (US),$4.99,,NOVEL,ebook,2018-07-24
1209,Dreadful Company,Vivian Shaw,https://images-na.ssl-images-amazon.com/images/I/61jTle0BTbL.jpg,Orbit (US),$15.99,399,NOVEL,tp,2018-07-31
1210,Dreadful Company,Vivian Shaw,https://images-na.ssl-images-amazon.com/images/I/61Z4RVx0tRL.jpg,Orbit (US),$9.99,,NOVEL,ebook,2018-07-31
1211,The Triumph of the Dwarves,Markus Heitz,https://images-na.ssl-images-amazon.com/images/I/51fZ7jVQ1tL.jpg,Orbit (US),$16.99,784,NOVEL,tp,2018-08-07
1212,King of Assassins,R. J. Barker,https://images-na.ssl-images-amazon.com/images/I/511blE70I0L.jpg,Orbit (US),$15.99,504,NOVEL,tp,2018-08-07
1213,Friendly Fire,Dale Lucas,https://images-na.ssl-images-amazon.com/images/I/61Pre%2BjVDwL.jpg,Orbit (US),$15.99,434,NOVEL,tp,2018-08-07
1214,The Tower of Living and Dying,Anna Smith Spark,https://images-na.ssl-images-amazon.com/images/I/51vJL0U2v%2BL.jpg,Orbit (US),$15.99,511,NOVEL,tp,2018-08-07
1215,The Tower of Living and Dying,Anna Smith Spark,https://images-na.ssl-images-amazon.com/images/I/51mLMFDyznL.jpg,Orbit (US),$9.99,,NOVEL,ebook,2018-08-07
1216,King of Assassins,R. J. Barker,https://images-na.ssl-images-amazon.com/images/I/51rawrV-RnL.jpg,Orbit (US),$9.99,,NOVEL,ebook,2018-08-07
1217,Successor's Promise,Trudi Canavan,https://images-na.ssl-images-amazon.com/images/I/61aeExM2i0L.jpg,Orbit (US),$15.99,564,NOVEL,tp,2018-08-14
1218,Olympus Bound,Jordanna Max Brodsky,https://images-na.ssl-images-amazon.com/images/I/51N4mhaskwL.jpg,Orbit (US),$15.99,496,NOVEL,tp,2018-08-14
1219,Bad Faith,Jon Hollins,https://images-na.ssl-images-amazon.com/images/I/51Ylnen1J6L.jpg,Orbit (US),$15.99,507,NOVEL,tp,2018-08-14
1220,Blood of the Gods,David Mealing,https://images-na.ssl-images-amazon.com/images/I/51DQko6KX-L.jpg,Orbit (US),$16.99,688,NOVEL,tp,2018-08-21
1221,Shadowblack,Sebastien de Castell,https://images-na.ssl-images-amazon.com/images/I/61-G833VPYL.jpg,Orbit (US),$15.99,315,NOVEL,tp,2018-08-21
1222,Blood of the Gods,David Mealing,https://images-na.ssl-images-amazon.com/images/I/51x9lYkmXZL.jpg,Orbit (US),$11.99,,NOVEL,ebook,2018-08-21
1223,Shadowblack,Sebastien de Castell,https://images-na.ssl-images-amazon.com/images/I/61isf2rVylL.jpg,Orbit (US),$9.99,,NOVEL,ebook,2018-08-21
1224,The Collected Adventures of Bannon & Clare,Lilith Saintcrow,https://images-na.ssl-images-amazon.com/images/I/51uJgxDa3hL.jpg,Orbit (US),$19.99,1242,OMNIBUS,tp,2018-08-21
1225,Bloody Rose,Nicholas Eames,https://images-na.ssl-images-amazon.com/images/I/515fFxdab0L.jpg,Orbit (US),$15.99,510,NOVEL,tp,2018-08-28
1226,Bloody Rose,Nicholas Eames,https://images-na.ssl-images-amazon.com/images/I/51OvEMZCpFL.jpg,Orbit (US),$9.99,,NOVEL,ebook,2018-08-28
1227,Magefall,Stephen Aryan,https://images-na.ssl-images-amazon.com/images/I/51TMAK2b73L.jpg,Orbit (US),$16.99,438,NOVEL,tp,2018-09-04
1228,Magefall,Stephen Aryan,https://images-na.ssl-images-amazon.com/images/I/51eoiBNmGSL.jpg,Orbit (US),$6.99,,NOVEL,ebook,2018-09-04
1229,Magefall,Stephen Aryan,https://images-na.ssl-images-amazon.com/images/I/51ZZVMM2IiL.jpg,Orbit (US),£9.99,464,NOVEL,tp,2018-09-06
1230,The Land You Never Leave,Angus Watson,https://images-na.ssl-images-amazon.com/images/I/51w52vOWxXL.jpg,Orbit (US),$16.99,476,NOVEL,tp,2018-09-11
1231,The Land You Never Leave,Angus Watson,https://images-na.ssl-images-amazon.com/images/I/51Szf1-qKzL.jpg,Orbit (US),$11.99,,NOVEL,ebook,2018-09-11
1232,Soulless,Gail Carriger,https://images-na.ssl-images-amazon.com/images/I/61VlvcqErAL.jpg,Orbit (US),$20.00,398,NOVEL,hc,2018-09-18
1233,Rosewater,Tade Thompson,https://images-na.ssl-images-amazon.com/images/I/51Y8crFFKzL.jpg,Orbit (US),$15.99,390,NOVEL,tp,2018-09-18
1234,Charmcaster,Sebastien de Castell,https://images-na.ssl-images-amazon.com/images/I/61zXPd1H1uL.jpg,Orbit (US),$15.99,369,NOVEL,tp,2018-09-18
1235,Charmcaster,Sebastien de Castell,https://images-na.ssl-images-amazon.com/images/I/51%2BlNqES2DL.jpg,Orbit (US),$9.99,,NOVEL,ebook,2018-09-18
1236,Children of Time,Adrian Tchaikovsky,https://images-na.ssl-images-amazon.com/images/I/51sR5hLQZIL.jpg,Orbit (US),$9.99,,NOVEL,ebook,2018-09-18
1237,The Game of Luck,Catherine Cerveny,https://images-na.ssl-images-amazon.com/images/I/51BVd5INfdL.jpg,Orbit (US),$15.99,430,NOVEL,tp,2018-09-25
1238,Persepolis Rising,James S. A. Corey,https://images-na.ssl-images-amazon.com/images/I/617el63-rxL.jpg,Orbit (US),$16.99,592,NOVEL,tp,2018-10-02
1239,The Broken Earth Trilogy,N. K. Jemisin,https://images-na.ssl-images-amazon.com/images/I/61Z2Ki-oQtL.jpg,Orbit (US),$39.99,1424,OMNIBUS,tp,2018-10-02
1240,There Before the Chaos,K. B. Wagers,https://images-na.ssl-images-amazon.com/images/I/61i1ZeWuHfL.jpg,Orbit (US),$15.99,480,NOVEL,tp,2018-10-09
1241,There Before the Chaos,K. B. Wagers,https://images-na.ssl-images-amazon.com/images/I/51NBX0aP5NL.jpg,Orbit (US),$9.99,,NOVEL,ebook,2018-10-09
1242,Treason of Hawks,Lila Bowen,https://images-na.ssl-images-amazon.com/images/I/51fW1xqfKVL.jpg,Orbit (US),$26.00,384,NOVEL,hc,2018-10-16
1243,The Wastelanders,K. S. Merbeth,https://images-na.ssl-images-amazon.com/images/I/51ph14-8AWL.jpg,Orbit (US),$16.99,608,OMNIBUS,tp,2018-10-16
1244,Treason of Hawks,Lila Bowen,https://images-na.ssl-images-amazon.com/images/I/51Syrf77ksL.jpg,Orbit (US),$13.99,,NOVEL,ebook,2018-10-16
1245,The Wastelanders,K. S. Merbeth,https://images-na.ssl-images-amazon.com/images/I/51Cr2Vo930L.jpg,Orbit (US),$9.99,,OMNIBUS,ebook,2018-10-16
1246,Cold Iron,Miles Cameron,https://images-na.ssl-images-amazon.com/images/I/51rJdl23FBL.jpg,Orbit (US),$16.99,445,NOVEL,tp,2018-10-23
1247,Red Moon,Kim Stanley Robinson,https://images-na.ssl-images-amazon.com/images/I/51jxfWw3-7L.jpg,Orbit (US),$27.00,464,NOVEL,hc,2018-10-23
1248,Red Moon,Kim Stanley Robinson,https://images-na.ssl-images-amazon.com/images/I/51jxfWw3-7L.jpg,Orbit (US),$13.99,,NOVEL,ebook,2018-10-23
1249,Cold Iron,Miles Cameron,https://images-na.ssl-images-amazon.com/images/I/51nvb-HzjZL.jpg,Orbit (US),$11.99,,NOVEL,ebook,2018-10-23
1250,Season of Storms,Andrzej Sapkowski,https://images-na.ssl-images-amazon.com/images/I/51gufgkrH7L.jpg,Orbit (US),$16.99,464,NOVEL,tp,2018-11-06
1251,Someone Like Me,M. R. Carey,https://images-na.ssl-images-amazon.com/images/I/51PiLwGiwfL.jpg,Orbit (US),$26.00,512,NOVEL,hc,2018-11-06
1252,Someone Like Me,M. R. Carey,https://images-na.ssl-images-amazon.com/images/I/51K2n5zFOeL.jpg,Orbit (US),$13.99,,NOVEL,ebook,2018-11-06
1253,The Winter Road,Adrian Selby,https://images-na.ssl-images-amazon.com/images/I/51i-LXAEIEL.jpg,Orbit (US),$16.99,496,NOVEL,tp,2018-11-13
1254,Empire of Sand,Tasha Suri,https://images-na.ssl-images-amazon.com/images/I/51CMNc%2B0ewL.jpg,Orbit (US),$15.99,496,NOVEL,tp,2018-11-13
1255,The Night Angel Trilogy,Brent Weeks,http://www.isfdb.org/wiki/images/8/88/THNGHTNGLT2018.jpg,Orbit (US),$30.00,xiv+1249,OMNIBUS,hc,2018-11-13
1256,Exodus,Jamie Sawyer,https://images-na.ssl-images-amazon.com/images/I/51WcB-YqVoL.jpg,Orbit (US),$9.99,528,NOVEL,tp,2018-11-27
1257,How Long 'til Black Future Month?,N. K. Jemisin,https://images-na.ssl-images-amazon.com/images/I/51XhaIdxkFL.jpg,Orbit (US),$26.00,416,COLLECTION,hc,2018-11-27
1258,Soulbinder,Sebastien de Castell,https://images-na.ssl-images-amazon.com/images/I/51g%2BBwgnDsL.jpg,Orbit (US),$15.99,432,NOVEL,tp,2018-12-04
1259,Wrath of Empire,Brian McClellan,https://images-na.ssl-images-amazon.com/images/I/51-dnMnCZeL.jpg,Orbit (US),$16.99,688,NOVEL,tp,2018-12-04
1260,Splintered Suns,Michael Cobley,https://images-na.ssl-images-amazon.com/images/I/51dhqN4j5WL.jpg,Orbit (US),$15.99,528,NOVEL,tp,2018-12-04
1261,Children of Time,Adrian Tchaikovsky,https://images-na.ssl-images-amazon.com/images/I/51glJgVC1IL.jpg,Orbit (US),$15.99,640,NOVEL,tp,2018-12-11
1262,The Corporation Wars Trilogy,Ken MacLeod,https://images-na.ssl-images-amazon.com/images/I/41y5RB-UqkL.jpg,Orbit (US),$19.99,896,OMNIBUS,tp,2018-12-11
1263,A Bad Deal for the Whole Galaxy,Alex White,https://images-na.ssl-images-amazon.com/images/I/5112HxqB84L.jpg,Orbit (US),$15.99,544,NOVEL,tp,2018-12-11
1264,Burning Ashes,James Bennett,https://images-na.ssl-images-amazon.com/images/I/51NoOAElV8L.jpg,Orbit (US),$15.99,416,NOVEL,tp,2018-12-11
