,title,author,isbn,cover_price,page_count,book_type,book_format,publication_date,publisher,cover_image
1116,The Rule of Luck,Catherine Cerveny,9780316510561,$14.99,346,NOVEL,tp,2017-11-07,Orbit (US),https://images-na.ssl-images-amazon.com/images/I/51HOwEb4hxL.jpg
1117,Perfect Shadow,Brent Weeks,9780316477406,$17.99,144,COLLECTION,hc,2017-11-07,Orbit (US),http://www.isfdb.org/wiki/images/f/fd/PRFCTSHDWB2017.jpg
1118,The Ship,Antonia Honeywell,9780316469845,$14.99,309,NOVEL,tp,2017-11-07,Orbit (US),https://images-na.ssl-images-amazon.com/images/I/51lnfxI1xnL.jpg
1119,Jade City,Fonda Lee,9780316440868,$26.00,495,NOVEL,hc,2017-11-07,Orbit (US),https://images-na.ssl-images-amazon.com/images/I/51YGCtNENZL.jpg
1120,Shadowborn,David Dalglish,9780316302777,$16.99,455,NOVEL,tp,2017-11-07,Orbit (US),https://images-na.ssl-images-amazon.com/images/I/51Vfe9jrxML.jpg
1121,Places in the Darkness,Chris Brookmyre,9780316435260,$15.99,403,NOVEL,tp,2017-11-07,Orbit (US),https://images-na.ssl-images-amazon.com/images/I/51Pnd2HZXaL.jpg
1122,Places in the Darkness,Chris Brookmyre,9780316435253,$9.99,,NOVEL,ebook,2017-11-07,Orbit (US),https://images-na.ssl-images-amazon.com/images/I/51umIjy8uHL.jpg
1123,Jade City,Fonda Lee,9780316440899,$13.99,,NOVEL,ebook,2017-11-07,Orbit (US),https://images-na.ssl-images-amazon.com/images/I/51O7TC1l2IL.jpg
1124,Shadowborn,David Dalglish,9780316302760,$11.99,,NOVEL,ebook,2017-11-07,Orbit (US),https://images-na.ssl-images-amazon.com/images/I/51C3L%2BLRAjL.jpg
1125,The Two of Swords: Volume Two,K. J. Parker,9780316177733,$15.99,390,NOVEL,tp,2017-11-14,Orbit (US),https://images-na.ssl-images-amazon.com/images/I/61AQFuBRoTL.jpg
1126,Into the Drowning Deep,Mira Grant,9780316379403,$26.00,438,NOVEL,hc,2017-11-14,Orbit (US),https://images-na.ssl-images-amazon.com/images/I/4169sZXxF0L.jpg
1127,Beyond the Empire,K. B. Wagers,9780316308649,$15.99,388,NOVEL,tp,2017-11-14,Orbit (US),https://images-na.ssl-images-amazon.com/images/I/61GhtNQ8sZL.jpg
1128,Beyond the Empire,K. B. Wagers,9780316308656,$9.99,,NOVEL,ebook,2017-11-14,Orbit (US),https://images-na.ssl-images-amazon.com/images/I/613ammCUwWL.jpg
1129,The Two of Swords: Volume Two,K. J. Parker,9780316253482,$9.99,,NOVEL,ebook,2017-11-14,Orbit (US),https://images-na.ssl-images-amazon.com/images/I/61Zqp1ti5uL.jpg
1130,Into the Drowning Deep,Mira Grant,9780316379380,$13.99,,NOVEL,ebook,2017-11-14,Orbit (US),https://images-na.ssl-images-amazon.com/images/I/41dG%2BV9Me0L.jpg
1131,Blood and Tempest,Jon Skovron,9780316268196,$9.99,,NOVEL,ebook,2017-11-21,Orbit (US),https://images-na.ssl-images-amazon.com/images/I/511MqMO6hJL.jpg
1132,Sins of Empire,Brian McClellan,9780316407229,$15.99,604,NOVEL,tp,2017-11-28,Orbit (US),https://images-na.ssl-images-amazon.com/images/I/51-nM6UFeGL.jpg
1133,Blood and Tempest,Jon Skovron,9780316268202,$9.99,422,NOVEL,tp,2017-11-28,Orbit (US),https://images-na.ssl-images-amazon.com/images/I/51tsHBhIrGL.jpg
1134,Extinction War,Nicholas Sansbury Smith,9780316558211,$9.99,432,NOVEL,pb,2017-11-28,Orbit (US),https://images-na.ssl-images-amazon.com/images/I/51%2Be4zkReTL.jpg
1135,Extinction War,Nicholas Sansbury Smith,9780316558235,$6.99,,NOVEL,ebook,2017-11-28,Orbit (US),https://images-na.ssl-images-amazon.com/images/I/51k7YLBoPqL.jpg
1136,The Chaos of Luck,Catherine Cerveny,9780316510554,$15.99,384,NOVEL,tp,2017-12-05,Orbit (US),https://images-na.ssl-images-amazon.com/images/I/51b%2BpEjX5JL.jpg
1137,A War in Crimson Embers,Alex Marshall,9780316340724,$27.00,578,NOVEL,hc,2017-12-05,Orbit (US),https://images-na.ssl-images-amazon.com/images/I/61ja-V1wYwL.jpg
1138,Persepolis Rising,James S. A. Corey,9780316332835,$28.00,549,NOVEL,hc,2017-12-05,Orbit (US),http://www.isfdb.org/wiki/images/2/21/PRSPLSRSNG2017.jpg
1139,God's Last Breath,Sam Sykes,9780316374934,$16.99,666,NOVEL,tp,2017-12-05,Orbit (US),https://images-na.ssl-images-amazon.com/images/I/61Fsp6QtGZL.jpg
1140,Persepolis Rising,James S. A. Corey,9780316332828,$14.99,,NOVEL,ebook,2017-12-05,Orbit (US),https://images-na.ssl-images-amazon.com/images/I/61Nh0usLaFL.jpg
1141,God's Last Breath,Sam Sykes,9780316374941,$11.99,,NOVEL,ebook,2017-12-05,Orbit (US),https://images-na.ssl-images-amazon.com/images/I/61syUsoMihL.jpg
1142,A War in Crimson Embers,Alex Marshall,9780316340748,$13.99,,NOVEL,ebook,2017-12-05,Orbit (US),https://images-na.ssl-images-amazon.com/images/I/51NU2qzwYSL.jpg
1143,Rosewater,Tade Thompson,9780316449038,$9.99,,NOVEL,ebook,2017-12-05,Orbit (US),https://images-na.ssl-images-amazon.com/images/I/51vSBisKD2L.jpg
1144,Persepolis Rising,Daniel Abraham,9780316478298,$28.00,566,NOVEL,hc,2017-12-05,Orbit (US),http://www.isfdb.org/wiki/images/9/99/PRSPLSRSND2017.jpg
1145,The Two of Swords: Volume Three,K. J. Parker,9780316270908,$15.99,370,NOVEL,tp,2017-12-12,Orbit (US),https://images-na.ssl-images-amazon.com/images/I/61E0WhlMrBL.jpg
1146,The Two of Swords: Volume Three,K. J. Parker,9780316270878,$9.99,,NOVEL,ebook,2017-12-12,Orbit (US),https://images-na.ssl-images-amazon.com/images/I/51dHvcF1n2L.jpg
1147,The Blade Itself,Joe Abercrombie,9780316387316,$15.99,501,NOVEL,tp,2018-00-00,Orbit (US),https://images-na.ssl-images-amazon.com/images/I/51GNKL%2B-o2L.jpg
1148,Last Argument of Kings,Joe Abercrombie,9780316387408,$16.99,603,NOVEL,tp,2015-09-08,Orbit (US),http://ecx.images-amazon.com/images/I/61MkiXXLS7L.jpg
1149,Genesis of Shannara,Terry Brooks,9780356512358,$37.64,,OMNIBUS,tp,2018-00-00,Orbit (US),https://images-na.ssl-images-amazon.com/images/I/516PCbG0JGL.jpg
1150,Elysium Fire,Alastair Reynolds,9780316555678,$15.99,419,NOVEL,tp,2018-01-00,Orbit (US),http://www.isfdb.org/wiki/images/d/dd/LSMFRZNPVP2018.jpg
1151,Senlin Ascends,Josiah Bancroft,9780316517911,$15.99,389,NOVEL,tp,2018-01-16,Orbit (US),https://images-na.ssl-images-amazon.com/images/I/51YruAaiZ1L.jpg
1152,Elysium Fire,Alastair Reynolds,9780316555661,$9.99,,NOVEL,ebook,2018-01-23,Orbit (US),https://images-na.ssl-images-amazon.com/images/I/519ndjdTSML.jpg
1153,Outer Earth,Rob Boffard,9780316439077,$17.99,975,OMNIBUS,tp,2018-02-06,Orbit (US),https://images-na.ssl-images-amazon.com/images/I/516zJG4F9xL.jpg
1154,Blood of Assassins,R. J. Barker,9780316466547,$15.99,434,NOVEL,tp,2018-02-13,Orbit (US),https://images-na.ssl-images-amazon.com/images/I/51XJaxS1zLL.jpg
1155,Olympus Bound,Jordanna Max Brodsky,9780316385947,$26.00,496,NOVEL,hc,2018-02-13,Orbit (US),https://images-na.ssl-images-amazon.com/images/I/511socj0IxL.jpg
1156,Olympus Bound,Jordanna Max Brodsky,9780316385923,$13.99,,NOVEL,ebook,2018-02-13,Orbit (US),https://images-na.ssl-images-amazon.com/images/I/51qGWDnzseL.jpg
1157,A Time of Dread,John Gwynne,9780316502245,$16.99,685,NOVEL,tp,2018-02-20,Orbit (US),https://images-na.ssl-images-amazon.com/images/I/51CJIx3-ZVL.jpg
1158,The Boy on the Bridge,M. R. Carey,9780316300346,$16.99,390,NOVEL,tp,2018-02-20,Orbit (US),https://images-na.ssl-images-amazon.com/images/I/51C8%2BhxKyEL.jpg
1159,A Time of Dread,John Gwynne,9780316502238,$11.99,,NOVEL,ebook,2018-02-20,Orbit (US),https://images-na.ssl-images-amazon.com/images/I/51n-OwJjyUL.jpg
1160,New York 2140,Kim Stanley Robinson,9780316262316,$17.99,613,NOVEL,tp,2018-03-06,Orbit (US),https://images-na.ssl-images-amazon.com/images/I/51WczyyVQrL.jpg
1161,Arm of the Sphinx,Josiah Bancroft,9780316517959,$15.99,398,NOVEL,tp,2018-03-13,Orbit (US),https://images-na.ssl-images-amazon.com/images/I/51QH6P-43uL.jpg
1162,Malice of Crows,Lila Bowen,9780316502351,$15.99,344,NOVEL,tp,2018-03-20,Orbit (US),https://images-na.ssl-images-amazon.com/images/I/51tRf1NKLlL.jpg
1163,Torn,Rowenna Miller,9780316478625,$15.99,436,NOVEL,tp,2018-03-20,Orbit (US),https://images-na.ssl-images-amazon.com/images/I/61E6soTJXhL.jpg
1164,Torn,Rowenna Miller,9780316478618,$9.99,,NOVEL,ebook,2018-03-20,Orbit (US),https://images-na.ssl-images-amazon.com/images/I/515OQsZH0JL.jpg
1165,The Devil You Know,Mike Carey,9780316511766,$15.99,406,NOVEL,tp,2018-03-27,Orbit (US),https://images-na.ssl-images-amazon.com/images/I/51rd7R8y1hL.jpg
1166,The Wolf,Leo Carew,9780316521376,$15.99,460,NOVEL,tp,2018-04-03,Orbit (US),https://images-na.ssl-images-amazon.com/images/I/51e0fCH7EkL.jpg
1167,The Wolf,Leo Carew,9780316521369,$9.99,,NOVEL,ebook,2018-04-03,Orbit (US),https://images-na.ssl-images-amazon.com/images/I/51Evz7v1b%2BL.jpg
1168,One Way,S. J. Morden,9780316522182,$15.99,330,NOVEL,tp,2018-04-10,Orbit (US),https://images-na.ssl-images-amazon.com/images/I/41xeFSKQBOL.jpg
1169,One Way,S. J. Morden,9780316522151,$9.99,,NOVEL,ebook,2018-04-10,Orbit (US),https://images-na.ssl-images-amazon.com/images/I/41t82kGQU3L.jpg
1170,Vicious Circle,Mike Carey,9780316511780,$15.99,437,NOVEL,tp,2018-04-24,Orbit (US),https://images-na.ssl-images-amazon.com/images/I/51cU35aSH0L.jpg
1171,The Defiant Heir,Melissa Caruso,9780316466905,$15.99,515,NOVEL,tp,2018-04-24,Orbit (US),https://images-na.ssl-images-amazon.com/images/I/51tIozHHp-L.jpg
1172,The Defiant Heir,Melissa Caruso,9780316466899,$9.99,,NOVEL,ebook,2018-04-24,Orbit (US),https://images-na.ssl-images-amazon.com/images/I/51M8Z%2B0NgzL.jpg
1173,Afterwar,Lilith Saintcrow,9780316558242,$15.99,373,NOVEL,tp,2018-05-08,Orbit (US),https://images-na.ssl-images-amazon.com/images/I/51GRkNnpdiL.jpg
1174,Afterwar,Lilith Saintcrow,9780316558273,$9.99,,NOVEL,ebook,2018-05-08,Orbit (US),https://images-na.ssl-images-amazon.com/images/I/515jdS9SaaL.jpg
1175,Blood of Elves,Andrzej Sapkowski,9780316438988,$15.99,432,NOVEL,tp,2017-10-03,Orbit (US),https://images-na.ssl-images-amazon.com/images/I/51DWHKXcFaL.jpg
1176,The Thousand Deaths of Ardor Benn,Tyler Whitesides,9780316520256,$16.99,741,NOVEL,tp,2018-05-15,Orbit (US),https://images-na.ssl-images-amazon.com/images/I/51e9y6T4gcL.jpg
1177,Wrath of Empire,Brian McClellan,9780316407267,$27.00,639,NOVEL,hc,2018-05-15,Orbit (US),https://images-na.ssl-images-amazon.com/images/I/51-dnMnCZeL.jpg
1178,Wrath of Empire,Brian McClellan,9780316407243,$13.99,,NOVEL,ebook,2018-05-15,Orbit (US),https://images-na.ssl-images-amazon.com/images/I/512LRlDpQwL.jpg
1179,The Thousand Deaths of Ardor Benn,Tyler Whitesides,9780316520225,$11.99,,NOVEL,ebook,2018-05-15,Orbit (US),https://images-na.ssl-images-amazon.com/images/I/514JY-yEDOL.jpg
1180,Dead Men's Boots,Mike Carey,9780316511612,$15.99,420,NOVEL,tp,2018-05-22,Orbit (US),https://images-na.ssl-images-amazon.com/images/I/51Tm1qa4AIL.jpg
1181,Season of Storms,Andrzej Sapkowski,9780316441636,$26.00,419,NOVEL,hc,2018-05-22,Orbit (US),https://images-na.ssl-images-amazon.com/images/I/51PbaFfNpCL.jpg
1182,84K,Claire North,9780316316804,$15.99,452,NOVEL,tp,2018-05-22,Orbit (US),https://images-na.ssl-images-amazon.com/images/I/41uPYYiCCeL.jpg
1183,Season of Storms,Andrzej Sapkowski,9780316441612,$13.99,,NOVEL,ebook,2018-05-22,Orbit (US),https://images-na.ssl-images-amazon.com/images/I/51jd0IuNLaL.jpg
1184,84K,Claire North,9780316316781,$9.99,,NOVEL,ebook,2018-05-22,Orbit (US),https://images-na.ssl-images-amazon.com/images/I/4148xCVxQHL.jpg
1185,Into the Drowning Deep,Mira Grant,9780316379373,$15.99,436,NOVEL,tp,2018-05-29,Orbit (US),https://images-na.ssl-images-amazon.com/images/I/4169sZXxF0L.jpg
1186,2312,Kim Stanley Robinson,9780316526982,$16.99,561,NOVEL,tp,2018-06-05,Orbit (US),https://images-na.ssl-images-amazon.com/images/I/51k95aI7UyL.jpg
1187,Aurora,Kim Stanley Robinson,9780316526999,$16.99,466,NOVEL,tp,2018-06-05,Orbit (US),https://images-na.ssl-images-amazon.com/images/I/51e5NLbl3CL.jpg
1188,A War in Crimson Embers,Alex Marshall,9780316340717,$17.99,578,NOVEL,tp,2018-06-05,Orbit (US),https://images-na.ssl-images-amazon.com/images/I/61ja-V1wYwL.jpg
1189,Adrift,Rob Boffard,9780316519113,$15.99,371,NOVEL,tp,2018-06-05,Orbit (US),https://images-na.ssl-images-amazon.com/images/I/41oyGlrdJRL.jpg
1190,Adrift,Rob Boffard,9780316519120,$9.99,,NOVEL,ebook,2018-06-05,Orbit (US),https://images-na.ssl-images-amazon.com/images/I/41P-31G0RjL.jpg
1191,An Echo of Things to Come,James Islington,9780316274135,$16.99,716,NOVEL,tp,2018-06-12,Orbit (US),https://images-na.ssl-images-amazon.com/images/I/51xWXICigiL.jpg
1192,The Triumph of the Dwarves,Markus Heitz,9780316489324,$11.99,,NOVEL,ebook,2018-06-12,Orbit (US),https://images-na.ssl-images-amazon.com/images/I/51wCavOQheL.jpg
1193,Thicker Than Water,Mike Carey,9780316478717,$15.99,417,NOVEL,tp,2018-06-19,Orbit (US),https://images-na.ssl-images-amazon.com/images/I/51hqAH6ujlL.jpg
1194,Thicker Than Water,Mike Carey,9780316478700,$9.99,,NOVEL,ebook,2018-06-19,Orbit (US),https://images-na.ssl-images-amazon.com/images/I/51K-JWRw2rL.jpg
1195,Jade City,Fonda Lee,9780316440882,$15.99,495,NOVEL,tp,2018-06-26,Orbit (US),https://images-na.ssl-images-amazon.com/images/I/51OgdAPiCrL.jpg
1196,A Big Ship at the Edge of the Universe,Alex White,9780316412063,$15.99,440,NOVEL,tp,2018-06-26,Orbit (US),https://images-na.ssl-images-amazon.com/images/I/51xqogRP%2B1L.jpg
1197,A Big Ship at the Edge of the Universe,Alex White,9780316412087,$9.99,,NOVEL,ebook,2018-06-26,Orbit (US),https://images-na.ssl-images-amazon.com/images/I/51fUi1jVm0L.jpg
1198,Before They Are Hanged,Joe Abercrombie,9780316387354,$16.99,514,NOVEL,tp,2015-09-08,Orbit (US),http://ecx.images-amazon.com/images/I/615XgHwlMtL.jpg
1199,Provenance,Ann Leckie,9780316388658,$15.99,438,NOVEL,tp,2018-07-10,Orbit (US),https://images-na.ssl-images-amazon.com/images/I/515O9iQl99L.jpg
1200,The Naming of the Beasts,Mike Carey,9780316478762,$15.99,432,NOVEL,tp,2018-07-10,Orbit (US),https://images-na.ssl-images-amazon.com/images/I/51hLzLtHLdL.jpg
1201,The Naming of the Beasts,Mike Carey,9780316478731,$9.99,,NOVEL,ebook,2018-07-10,Orbit (US),https://images-na.ssl-images-amazon.com/images/I/51J5vzSsRuL.jpg
1202,One of Us,Craig DiLouie,9780316411318,$26.00,390,NOVEL,hc,2018-07-17,Orbit (US),https://images-na.ssl-images-amazon.com/images/I/514JV6BHe8L.jpg
1203,Competence,Gail Carriger,9780316433884,$26.00,309,NOVEL,hc,2018-07-17,Orbit (US),http://www.isfdb.org/wiki/images/2/20/CMPTNCCSTR2018.jpg
1204,Competence,Gail Carriger,9780316433877,$13.99,,NOVEL,ebook,2018-07-17,Orbit (US),https://images-na.ssl-images-amazon.com/images/I/61oSl1G3J7L.jpg
1205,Spellslinger,Sebastien de Castell,9780316525749,$9.99,,NOVEL,ebook,2018-07-17,Orbit (US),https://images-na.ssl-images-amazon.com/images/I/61MsfPxFT3L.jpg
1206,One of Us,Craig DiLouie,9780316411356,$9.99,,NOVEL,ebook,2018-07-17,Orbit (US),https://images-na.ssl-images-amazon.com/images/I/41%2B8u4s%2BM1L.jpg
1207,Annex,Rich Larson,9780316416542,$15.99,317,NOVEL,tp,2018-07-24,Orbit (US),https://images-na.ssl-images-amazon.com/images/I/51E5L1U6jiL.jpg
1208,Annex,Rich Larson,9780316416559,$4.99,,NOVEL,ebook,2018-07-24,Orbit (US),https://images-na.ssl-images-amazon.com/images/I/51FMnNQ-IEL.jpg
1209,Dreadful Company,Vivian Shaw,9780316434638,$15.99,399,NOVEL,tp,2018-07-31,Orbit (US),https://images-na.ssl-images-amazon.com/images/I/61jTle0BTbL.jpg
1210,Dreadful Company,Vivian Shaw,9780316434645,$9.99,,NOVEL,ebook,2018-07-31,Orbit (US),https://images-na.ssl-images-amazon.com/images/I/61Z4RVx0tRL.jpg
1211,The Triumph of the Dwarves,Markus Heitz,9780316489317,$16.99,784,NOVEL,tp,2018-08-07,Orbit (US),https://images-na.ssl-images-amazon.com/images/I/51fZ7jVQ1tL.jpg
1212,King of Assassins,R. J. Barker,9780316466585,$15.99,504,NOVEL,tp,2018-08-07,Orbit (US),https://images-na.ssl-images-amazon.com/images/I/511blE70I0L.jpg
1213,Friendly Fire,Dale Lucas,9780316469104,$15.99,434,NOVEL,tp,2018-08-07,Orbit (US),https://images-na.ssl-images-amazon.com/images/I/61Pre%2BjVDwL.jpg
1214,The Tower of Living and Dying,Anna Smith Spark,9780316511469,$15.99,511,NOVEL,tp,2018-08-07,Orbit (US),https://images-na.ssl-images-amazon.com/images/I/51vJL0U2v%2BL.jpg
1215,The Tower of Living and Dying,Anna Smith Spark,9780316511452,$9.99,,NOVEL,ebook,2018-08-07,Orbit (US),https://images-na.ssl-images-amazon.com/images/I/51mLMFDyznL.jpg
1216,King of Assassins,R. J. Barker,9780316466592,$9.99,,NOVEL,ebook,2018-08-07,Orbit (US),https://images-na.ssl-images-amazon.com/images/I/51rawrV-RnL.jpg
1217,Successor's Promise,Trudi Canavan,9780316209298,$15.99,564,NOVEL,tp,2018-08-14,Orbit (US),https://images-na.ssl-images-amazon.com/images/I/61aeExM2i0L.jpg
1218,Olympus Bound,Jordanna Max Brodsky,9780316306232,$15.99,496,NOVEL,tp,2018-08-14,Orbit (US),https://images-na.ssl-images-amazon.com/images/I/51N4mhaskwL.jpg
1219,Bad Faith,Jon Hollins,9780316308311,$15.99,507,NOVEL,tp,2018-08-14,Orbit (US),https://images-na.ssl-images-amazon.com/images/I/51Ylnen1J6L.jpg
1220,Blood of the Gods,David Mealing,9780316552349,$16.99,688,NOVEL,tp,2018-08-21,Orbit (US),https://images-na.ssl-images-amazon.com/images/I/51DQko6KX-L.jpg
1221,Shadowblack,Sebastien de Castell,9780316525817,$15.99,315,NOVEL,tp,2018-08-21,Orbit (US),https://images-na.ssl-images-amazon.com/images/I/61-G833VPYL.jpg
1222,Blood of the Gods,David Mealing,9780316552356,$11.99,,NOVEL,ebook,2018-08-21,Orbit (US),https://images-na.ssl-images-amazon.com/images/I/51x9lYkmXZL.jpg
1223,Shadowblack,Sebastien de Castell,9780316525794,$9.99,,NOVEL,ebook,2018-08-21,Orbit (US),https://images-na.ssl-images-amazon.com/images/I/61isf2rVylL.jpg
1224,The Collected Adventures of Bannon & Clare,Lilith Saintcrow,9780316419451,$19.99,1242,OMNIBUS,tp,2018-08-21,Orbit (US),https://images-na.ssl-images-amazon.com/images/I/51uJgxDa3hL.jpg
1225,Bloody Rose,Nicholas Eames,9780316362535,$15.99,510,NOVEL,tp,2018-08-28,Orbit (US),https://images-na.ssl-images-amazon.com/images/I/515fFxdab0L.jpg
1226,Bloody Rose,Nicholas Eames,9780316362528,$9.99,,NOVEL,ebook,2018-08-28,Orbit (US),https://images-na.ssl-images-amazon.com/images/I/51OvEMZCpFL.jpg
1227,Magefall,Stephen Aryan,9780316554817,$16.99,438,NOVEL,tp,2018-09-04,Orbit (US),https://images-na.ssl-images-amazon.com/images/I/51TMAK2b73L.jpg
1228,Magefall,Stephen Aryan,9780356508481,$6.99,,NOVEL,ebook,2018-09-04,Orbit (US),https://images-na.ssl-images-amazon.com/images/I/51eoiBNmGSL.jpg
1229,Magefall,Stephen Aryan,9780356508498,£9.99,438,NOVEL,tp,2018-09-06,Orbit,https://images-na.ssl-images-amazon.com/images/I/51ZZVMM2IiL.jpg
1230,The Land You Never Leave,Angus Watson,9780316317399,$16.99,476,NOVEL,tp,2018-09-11,Orbit (US),https://images-na.ssl-images-amazon.com/images/I/51w52vOWxXL.jpg
1231,The Land You Never Leave,Angus Watson,9780316317405,$11.99,,NOVEL,ebook,2018-09-11,Orbit (US),https://images-na.ssl-images-amazon.com/images/I/51Szf1-qKzL.jpg
1232,Soulless,Gail Carriger,9780316438957,$20.00,398,NOVEL,hc,2018-09-18,Orbit (US),https://images-na.ssl-images-amazon.com/images/I/61VlvcqErAL.jpg
1233,Rosewater,Tade Thompson,9780316449052,$15.99,390,NOVEL,tp,2018-09-18,Orbit (US),https://images-na.ssl-images-amazon.com/images/I/51Y8crFFKzL.jpg
1234,Charmcaster,Sebastien de Castell,9780316525848,$15.99,369,NOVEL,tp,2018-09-18,Orbit (US),https://images-na.ssl-images-amazon.com/images/I/61zXPd1H1uL.jpg
1235,Charmcaster,Sebastien de Castell,9780316525824,$9.99,,NOVEL,ebook,2018-09-18,Orbit (US),https://images-na.ssl-images-amazon.com/images/I/51%2BlNqES2DL.jpg
1236,Children of Time,Adrian Tchaikovsky,9780316452496,$9.99,,NOVEL,ebook,2018-09-18,Orbit (US),https://images-na.ssl-images-amazon.com/images/I/51sR5hLQZIL.jpg
1237,The Game of Luck,Catherine Cerveny,9780316441667,$15.99,430,NOVEL,tp,2018-09-25,Orbit (US),https://images-na.ssl-images-amazon.com/images/I/51BVd5INfdL.jpg
1238,Persepolis Rising,James S. A. Corey,9780316332859,$16.99,592,NOVEL,tp,2018-10-02,Orbit (US),https://images-na.ssl-images-amazon.com/images/I/617el63-rxL.jpg
1239,The Broken Earth Trilogy,N. K. Jemisin,9780316527194,$39.99,1424,OMNIBUS,tp,2018-10-02,Orbit (US),https://images-na.ssl-images-amazon.com/images/I/61Z2Ki-oQtL.jpg
1240,There Before the Chaos,K. B. Wagers,9780316411219,$15.99,480,NOVEL,tp,2018-10-09,Orbit (US),https://images-na.ssl-images-amazon.com/images/I/61i1ZeWuHfL.jpg
1241,There Before the Chaos,K. B. Wagers,9780316411202,$9.99,,NOVEL,ebook,2018-10-09,Orbit (US),https://images-na.ssl-images-amazon.com/images/I/51NBX0aP5NL.jpg
1242,Treason of Hawks,Lila Bowen,9780316502375,$26.00,384,NOVEL,hc,2018-10-16,Orbit (US),https://images-na.ssl-images-amazon.com/images/I/51fW1xqfKVL.jpg
1243,The Wastelanders,K. S. Merbeth,9780316527071,$16.99,608,OMNIBUS,tp,2018-10-16,Orbit (US),https://images-na.ssl-images-amazon.com/images/I/51ph14-8AWL.jpg
1244,Treason of Hawks,Lila Bowen,9780316502382,$13.99,,NOVEL,ebook,2018-10-16,Orbit (US),https://images-na.ssl-images-amazon.com/images/I/51Syrf77ksL.jpg
1245,The Wastelanders,K. S. Merbeth,9780316527033,$9.99,,OMNIBUS,ebook,2018-10-16,Orbit (US),https://images-na.ssl-images-amazon.com/images/I/51Cr2Vo930L.jpg
1246,Cold Iron,Miles Cameron,9780316399319,$16.99,445,NOVEL,tp,2018-10-23,Orbit (US),https://images-na.ssl-images-amazon.com/images/I/51rJdl23FBL.jpg
1247,Red Moon,Kim Stanley Robinson,9780316262378,$27.00,464,NOVEL,hc,2018-10-23,Orbit (US),https://images-na.ssl-images-amazon.com/images/I/51jxfWw3-7L.jpg
1248,Red Moon,Kim Stanley Robinson,9780316262354,$13.99,,NOVEL,ebook,2018-10-23,Orbit (US),https://images-na.ssl-images-amazon.com/images/I/51jxfWw3-7L.jpg
1249,Cold Iron,Miles Cameron,9780316399326,$11.99,,NOVEL,ebook,2018-10-23,Orbit (US),https://images-na.ssl-images-amazon.com/images/I/51nvb-HzjZL.jpg
1250,Season of Storms,Andrzej Sapkowski,9780316441629,$16.99,464,NOVEL,tp,2018-11-06,Orbit (US),https://images-na.ssl-images-amazon.com/images/I/51gufgkrH7L.jpg
1251,Someone Like Me,M. R. Carey,9780316477420,$26.00,512,NOVEL,hc,2018-11-06,Orbit (US),https://images-na.ssl-images-amazon.com/images/I/51PiLwGiwfL.jpg
1252,Someone Like Me,M. R. Carey,9780316477444,$13.99,,NOVEL,ebook,2018-11-06,Orbit (US),https://images-na.ssl-images-amazon.com/images/I/51K2n5zFOeL.jpg
1253,The Winter Road,Adrian Selby,9780316465885,$16.99,496,NOVEL,tp,2018-11-13,Orbit (US),https://images-na.ssl-images-amazon.com/images/I/51i-LXAEIEL.jpg
1254,Empire of Sand,Tasha Suri,9780316449717,$15.99,496,NOVEL,tp,2018-11-13,Orbit (US),https://images-na.ssl-images-amazon.com/images/I/51CMNc%2B0ewL.jpg
