,title,author,isbn,cover_price,page_count,book_type,book_format,publication_date,publisher,cover_image,approximate_word_count,publication_year
1031,Winter of the Gods,Jordanna Max Brodsky,9780316385909,13.99,,NOVEL,ebook,2017-02-14,Orbit (US),https://images-na.ssl-images-amazon.com/images/I/51clI7r4FSL.jpg,162050.0,2017
1032,Winter of the Gods,Jordanna Max Brodsky,9780316306225,15.99,452,NOVEL,tp,2017-07-11,Orbit (US),https://images-na.ssl-images-amazon.com/images/I/51MF2GaUWhL.jpg,162050.0,2017
1033,Kings of the Wyld,Nicholas Eames,9780316362474,14.99,492,NOVEL,tp,2017-02-21,Orbit (US),https://images-na.ssl-images-amazon.com/images/I/51RHTJxnhtL.jpg,172200.0,2017
1034,Kings of the Wyld,Nicholas Eames,9780316362467,9.99,,NOVEL,ebook,2017-02-21,Orbit (US),https://images-na.ssl-images-amazon.com/images/I/51H%2BXoP-wTL.jpg,172200.0,2017
1035,Bane and Shadow,Jon Skovron,9780316268141,9.99,506,NOVEL,tp,2017-02-28,Orbit (US),https://images-na.ssl-images-amazon.com/images/I/51zVLH1wl7L.jpg,177100.0,2017
1036,Bane and Shadow,Jon Skovron,9780316268172,9.99,,NOVEL,ebook,2017-02-28,Orbit (US),https://images-na.ssl-images-amazon.com/images/I/51gdWU6X5gL.jpg,177100.0,2017
1037,Sins of Empire,Brian McClellan,9780316407212,26.0,604,NOVEL,hc,2017-03-07,Orbit (US),https://images-na.ssl-images-amazon.com/images/I/516FFlTezPL.jpg,211400.0,2017
1038,Sins of Empire,Brian McClellan,9780316375122,13.99,,NOVEL,ebook,2017-03-07,Orbit (US),https://images-na.ssl-images-amazon.com/images/I/511BcVBU-hL.jpg,211400.0,2017
1039,Sins of Empire,Brian McClellan,9780316407229,15.99,604,NOVEL,tp,2017-11-28,Orbit (US),https://images-na.ssl-images-amazon.com/images/I/51-nM6UFeGL.jpg,211400.0,2017
1040,New York 2140,Kim Stanley Robinson,9780316262347,28.0,613,NOVEL,hc,2017-03-14,Orbit (US),http://www.isfdb.org/wiki/images/2/20/NWRKCNXMSM2017.jpg,214550.0,2017
1041,New York 2140,Kim Stanley Robinson,9780316510097,28.0,613,NOVEL,hc,2017-03-14,Orbit (US),http://www.isfdb.org/wiki/images/2/20/NWRKCNXMSM2017.jpg,214550.0,2017
1042,New York 2140,Kim Stanley Robinson,9780316262330,14.99,,NOVEL,ebook,2017-03-14,Orbit (US),https://images-na.ssl-images-amazon.com/images/I/517YXyHv3RL.jpg,214550.0,2017
1043,New York 2140,Kim Stanley Robinson,9780316262316,17.99,613,NOVEL,tp,2018-03-06,Orbit (US),https://images-na.ssl-images-amazon.com/images/I/51WczyyVQrL.jpg,214550.0,2018
1044,The Remnant,Charlie Fletcher,9780316279567,16.99,414,NOVEL,tp,2017-03-14,Orbit (US),https://images-na.ssl-images-amazon.com/images/I/61a89JRzzhL.jpg,144900.0,2017
1045,The Remnant,Charlie Fletcher,9780316279581,11.99,,NOVEL,ebook,2017-03-14,Orbit (US),https://images-na.ssl-images-amazon.com/images/I/51ConSujEBL.jpg,144900.0,2017
1046,The Lady of the Lake,Andrzej Sapkowski,9780316273831,16.99,531,NOVEL,tp,2017-03-14,Orbit (US),https://images-na.ssl-images-amazon.com/images/I/51yy4jOoSPL.jpg,185850.0,2017
1047,The Lady of the Lake,Andrzej Sapkowski,9780316273770,11.99,,NOVEL,ebook,2017-03-14,Orbit (US),https://images-na.ssl-images-amazon.com/images/I/51bxN3OZmmL.jpg,185850.0,2017
1048,Legend Has It,Elliott James,9780316302371,15.99,419,NOVEL,tp,2017-04-18,Orbit (US),https://images-na.ssl-images-amazon.com/images/I/513oV2qAOWL.jpg,146650.0,2017
1049,Forgotten Worlds,D. Nolan Clark,9780316355773,16.99,588,NOVEL,tp,2017-04-18,Orbit (US),https://images-na.ssl-images-amazon.com/images/I/51UJ9m1bYkL.jpg,205800.0,2017
1050,Forgotten Worlds,D. Nolan Clark,9780316355742,11.99,,NOVEL,ebook,2017-04-18,Orbit (US),https://images-na.ssl-images-amazon.com/images/I/51dR9Gnx-xL.jpg,205800.0,2017
1051,The Ship,Antonia Honeywell,9780316469852,26.0,309,NOVEL,hc,2017-04-25,Orbit (US),https://images-na.ssl-images-amazon.com/images/I/51leD4bJZmL.jpg,108150.0,2017
1052,The Ship,Antonia Honeywell,9780316469890,9.99,,NOVEL,ebook,2017-04-25,Orbit (US),https://images-na.ssl-images-amazon.com/images/I/51I6Y6VesIL.jpg,108150.0,2017
1053,The Ship,Antonia Honeywell,9780316469845,14.99,309,NOVEL,tp,2017-11-07,Orbit (US),https://images-na.ssl-images-amazon.com/images/I/51lnfxI1xnL.jpg,108150.0,2017
1054,The Boy on the Bridge,M. R. Carey,9780316300339,26.0,392,NOVEL,hc,2017-05-02,Orbit (US),https://images-na.ssl-images-amazon.com/images/I/41gHgU2b7iL.jpg,137200.0,2017
1055,The Boy on the Bridge,M. R. Carey,9780316300315,13.99,,NOVEL,ebook,2017-05-02,Orbit (US),https://images-na.ssl-images-amazon.com/images/I/41UYz%2BZHcQL.jpg,137200.0,2017
1056,The Boy on the Bridge,M. R. Carey,9780316300346,16.99,390,NOVEL,tp,2018-02-20,Orbit (US),https://images-na.ssl-images-amazon.com/images/I/51C8%2BhxKyEL.jpg,137200.0,2018
1057,Extinction Horizon,Nicholas Sansbury Smith,9780316557993,5.99,356,NOVEL,tp,2017-05-30,Orbit (US),https://images-na.ssl-images-amazon.com/images/I/51Z4QUMY5kL.jpg,124600.0,2017
1058,Cormorant Run,Lilith Saintcrow,9780316277969,15.99,369,NOVEL,tp,2017-06-13,Orbit (US),https://images-na.ssl-images-amazon.com/images/I/51mmqH1WIxL.jpg,129150.0,2017
1059,Cormorant Run,Lilith Saintcrow,9780316277938,9.99,,NOVEL,ebook,2017-06-13,Orbit (US),https://images-na.ssl-images-amazon.com/images/I/51mmqH1WIxL.jpg,129150.0,2017
1060,You Die When You Die,Angus Watson,9780316317382,15.99,464,NOVEL,tp,2017-06-20,Orbit (US),https://images-na.ssl-images-amazon.com/images/I/51gde%2Bw8XvL.jpg,162400.0,2017
1061,You Die When You Die,Angus Watson,9780316317375,9.99,,NOVEL,ebook,2017-06-20,Orbit (US),https://images-na.ssl-images-amazon.com/images/I/51%2BDwZ6rS8L.jpg,162400.0,2017
1062,The Management Style of the Supreme Beings,Tom Holt,9780316270823,14.99,369,NOVEL,tp,2017-06-20,Orbit (US),https://images-na.ssl-images-amazon.com/images/I/51VnnkOMcRL.jpg,129150.0,2017
1063,The Management Style of the Supreme Beings,Tom Holt,9780316270816,9.99,,NOVEL,ebook,2017-06-20,Orbit (US),https://images-na.ssl-images-amazon.com/images/I/51MrSR93OcL.jpg,129150.0,2017
1064,Extinction Edge,Nicholas Sansbury Smith,9780316558037,9.99,290,NOVEL,tp,2017-06-27,Orbit (US),https://images-na.ssl-images-amazon.com/images/I/51qwoToltHL.jpg,101500.0,2017
1065,The Fatal Gate,Ian Irvine,9780316386906,16.99,572,NOVEL,tp,2017-06-27,Orbit (US),https://images-na.ssl-images-amazon.com/images/I/51EMxbddUWL.jpg,200200.0,2017
1066,The Fatal Gate,Ian Irvine,9780316386913,11.99,,NOVEL,ebook,2017-06-27,Orbit (US),https://images-na.ssl-images-amazon.com/images/I/51OWhY2FsCL.jpg,200200.0,2017
1067,Soul of the World,David Mealing,9780316552332,15.99,619,NOVEL,tp,2017-06-27,Orbit (US),https://images-na.ssl-images-amazon.com/images/I/51vGtPWurcL.jpg,216650.0,2017
1068,Soul of the World,David Mealing,9780316552165,9.99,,NOVEL,ebook,2017-06-27,Orbit (US),https://images-na.ssl-images-amazon.com/images/I/51VoguBncVL.jpg,216650.0,2017
1069,The Court of Broken Knives,Anna Smith Spark,9780316511438,9.99,,NOVEL,ebook,2017-06-27,Orbit (US),https://images-na.ssl-images-amazon.com/images/I/51U5%2BQ7V7tL.jpg,163100.0,2017
1070,The Court of Broken Knives,Anna Smith Spark,9780316511421,15.99,466,NOVEL,tp,2017-08-15,Orbit (US),https://images-na.ssl-images-amazon.com/images/I/51zYYCVyoYL.jpg,163100.0,2017
1071,First Watch,Dale Lucas,9780316469074,14.99,379,NOVEL,tp,2017-07-11,Orbit (US),https://images-na.ssl-images-amazon.com/images/I/51NWABVyTQL.jpg,132650.0,2017
1072,Strange Dogs,James S. A. Corey,9780316217576,2.99,,CHAPBOOK,ebook,2017-07-18,Orbit (US),https://images-na.ssl-images-amazon.com/images/I/5115NYTzRxL.jpg,,2017
1073,Extinction Age,Nicholas Sansbury Smith,9780316558051,9.99,300,NOVEL,tp,2017-07-25,Orbit (US),https://images-na.ssl-images-amazon.com/images/I/51vfWdG3unL.jpg,105000.0,2017
1074,Raid,K. S. Merbeth,9780316308731,9.99,332,NOVEL,tp,2017-07-25,Orbit (US),https://images-na.ssl-images-amazon.com/images/I/51GIgQ8Q4%2BL.jpg,116200.0,2017
1075,Raid,K. S. Merbeth,9780316308724,9.99,,NOVEL,ebook,2017-07-25,Orbit (US),https://images-na.ssl-images-amazon.com/images/I/51GIgQ8Q4%2BL.jpg,116200.0,2017
1076,Strange Practice,Vivian Shaw,9780316434607,14.99,353,NOVEL,tp,2017-07-25,Orbit (US),https://images-na.ssl-images-amazon.com/images/I/61WMUVR7PWL.jpg,123550.0,2017
1077,Strange Practice,Vivian Shaw,9780316434614,9.99,,NOVEL,ebook,2017-07-25,Orbit (US),https://images-na.ssl-images-amazon.com/images/I/61KZB80mVgL.jpg,123550.0,2017
1078,Age of Assassins,R. J. Barker,9780316466493,15.99,393,NOVEL,tp,2017-08-01,Orbit (US),https://images-na.ssl-images-amazon.com/images/I/51389ijoU2L.jpg,137550.0,2017
1079,Age of Assassins,R. J. Barker,9780316466530,9.99,,NOVEL,ebook,2017-08-01,Orbit (US),https://images-na.ssl-images-amazon.com/images/I/518wijxR3-L.jpg,137550.0,2017
1080,Age of Assassins,R. J. Barker,9780356508559,9.99,,NOVEL,ebook,2017-08-03,Orbit (US),https://images-eu.ssl-images-amazon.com/images/I/51ZMlz83raL.jpg,137550.0,2017
1081,The Stone Sky,N. K. Jemisin,9780316229241,16.99,445,NOVEL,tp,2017-08-15,Orbit (US),https://images-na.ssl-images-amazon.com/images/I/616aYU-j2ML.jpg,155750.0,2017
1082,The Stone Sky,N. K. Jemisin,9780316229258,11.99,,NOVEL,ebook,2017-08-15,Orbit (US),https://images-na.ssl-images-amazon.com/images/I/615dkCYcu-L.jpg,155750.0,2017
1083,An Echo of Things to Come,James Islington,9780316274111,26.0,716,NOVEL,hc,2017-08-22,Orbit (US),https://images-na.ssl-images-amazon.com/images/I/51xWXICigiL.jpg,250600.0,2017
1084,An Echo of Things to Come,James Islington,9780316274128,13.99,,NOVEL,ebook,2017-08-22,Orbit (US),https://images-na.ssl-images-amazon.com/images/I/51od8X9o3YL.jpg,250600.0,2017
1085,An Echo of Things to Come,James Islington,9780316274135,16.99,716,NOVEL,tp,2018-06-12,Orbit (US),https://images-na.ssl-images-amazon.com/images/I/51xWXICigiL.jpg,250600.0,2018
1086,Senlin Ascends,Josiah Bancroft,9780356510804,4.99,,NOVEL,ebook,2017-08-22,Orbit (US),https://images-na.ssl-images-amazon.com/images/I/51eBh19yekL.jpg,136150.0,2017
1087,Senlin Ascends,Josiah Bancroft,9780316517904,4.99,,NOVEL,ebook,2017-08-22,Orbit (US),https://images-na.ssl-images-amazon.com/images/I/5195tYG9B9L.jpg,136150.0,2017
1088,Senlin Ascends,Josiah Bancroft,9780316517911,15.99,389,NOVEL,tp,2018-01-16,Orbit (US),https://images-na.ssl-images-amazon.com/images/I/51YruAaiZ1L.jpg,136150.0,2018
1089,Arm of the Sphinx,Josiah Bancroft,9780316517973,4.99,,NOVEL,ebook,2017-08-22,Orbit (US),https://images-na.ssl-images-amazon.com/images/I/51U-3nFKarL.jpg,139300.0,2017
1090,Arm of the Sphinx,Josiah Bancroft,9780316517959,15.99,398,NOVEL,tp,2018-03-13,Orbit (US),https://images-na.ssl-images-amazon.com/images/I/51QH6P-43uL.jpg,139300.0,2018
1091,Extinction Evolution,Nicholas Sansbury Smith,9780316558112,9.99,348,NOVEL,tp,2017-08-29,Orbit (US),https://images-na.ssl-images-amazon.com/images/I/51TjGZUzyNL.jpg,121800.0,2017
1092,False Idols,Jon Hollins,9780316308281,15.99,591,NOVEL,tp,2017-08-29,Orbit (US),https://images-na.ssl-images-amazon.com/images/I/51WY4%2BxTKvL.jpg,206850.0,2017
1093,Raising Fire,James Bennett,9780316390736,15.99,384,NOVEL,tp,2017-08-29,Orbit (US),https://images-na.ssl-images-amazon.com/images/I/61SkYWs0AvL.jpg,134400.0,2017
1094,Raising Fire,James Bennett,9780316390729,9.99,,NOVEL,ebook,2017-08-29,Orbit (US),https://images-na.ssl-images-amazon.com/images/I/51JyEy1tkiL.jpg,134400.0,2017
1095,The War Dogs Trilogy,Greg Bear,9780316513333,19.99,960,OMNIBUS,tp,2017-09-12,Orbit (US),https://images-na.ssl-images-amazon.com/images/I/51IlqD%2BKSeL.jpg,336000.0,2017
1096,The War Dogs Trilogy,Greg Bear,9780316513326,13.99,,OMNIBUS,ebook,2017-09-12,Orbit (US),https://images-na.ssl-images-amazon.com/images/I/51kKNY3xThL.jpg,336000.0,2017
1097,The Imperial Radch Trilogy,Ann Leckie,9780316513319,39.99,1248,OMNIBUS,tp,2017-09-19,Orbit (US),https://images-na.ssl-images-amazon.com/images/I/51d8gI-oKDL.jpg,436800.0,2017
1098,Successor's Promise,Trudi Canavan,9780316209281,27.0,564,NOVEL,hc,2017-09-19,Orbit (US),https://images-na.ssl-images-amazon.com/images/I/61aeExM2i0L.jpg,197400.0,2017
1099,Successor's Promise,Trudi Canavan,9780316324960,13.99,,NOVEL,ebook,2017-09-19,Orbit (US),https://images-na.ssl-images-amazon.com/images/I/61Mg7bYEXwL.jpg,197400.0,2017
1100,Successor's Promise,Trudi Canavan,9780316209298,15.99,564,NOVEL,tp,2018-08-14,Orbit (US),https://images-na.ssl-images-amazon.com/images/I/61aeExM2i0L.jpg,197400.0,2018
1101,Extinction End,Nicholas Sansbury Smith,9780316558150,9.99,442,NOVEL,tp,2017-09-26,Orbit (US),https://images-na.ssl-images-amazon.com/images/I/51qw8QE6NEL.jpg,154700.0,2017
1102,Emergence,Ken MacLeod,9780316363747,9.99,402,NOVEL,tp,2017-09-26,Orbit (US),http://www.isfdb.org/wiki/images/c/c8/THCRPRTNWR2017.jpg,140700.0,2017
1103,Emergence,Ken MacLeod,9780356505053,9.99,,NOVEL,ebook,2017-09-26,Orbit (US),https://images-na.ssl-images-amazon.com/images/I/51BBwtbsdGL.jpg,140700.0,2017
1104,Pariah,Jamie Sawyer,9780316433228,9.99,439,NOVEL,tp,2017-09-26,Orbit (US),https://images-na.ssl-images-amazon.com/images/I/51HExAjnaQL.jpg,153650.0,2017
1105,Pariah,Jamie Sawyer,9780356508115,4.99,,NOVEL,ebook,2017-09-28,Orbit (US),https://images-na.ssl-images-amazon.com/images/I/51QsClMKcfL.jpg,153650.0,2017
1106,Provenance,Ann Leckie,9780316388672,26.0,439,NOVEL,hc,2017-09-26,Orbit (US),https://images-na.ssl-images-amazon.com/images/I/51HXlhyZVNL.jpg,153650.0,2017
1107,Provenance,Ann Leckie,9780316388634,13.99,,NOVEL,ebook,2017-09-26,Orbit (US),https://images-na.ssl-images-amazon.com/images/I/51Gsr827o0L.jpg,153650.0,2017
1108,Provenance,Ann Leckie,9780316388658,15.99,438,NOVEL,tp,2018-07-10,Orbit (US),https://images-na.ssl-images-amazon.com/images/I/515O9iQl99L.jpg,153650.0,2018
1109,Mageborn,Stephen Aryan,9780316554787,16.99,392,NOVEL,tp,2017-10-03,Orbit (US),https://images-na.ssl-images-amazon.com/images/I/51zmeINpOxL.jpg,137200.0,2017
1110,Mageborn,Stephen Aryan,9780316554794,11.99,,NOVEL,ebook,2017-10-03,Orbit (US),https://images-na.ssl-images-amazon.com/images/I/516omFuyyML.jpg,137200.0,2017
1111,Mageborn,Stephen Aryan,9780356508467,4.99,,NOVEL,ebook,2017-10-05,Orbit (US),https://images-na.ssl-images-amazon.com/images/I/51g8DMqGkUL.jpg,137200.0,2017
1112,The Witcher,Andrzej Sapkowski,9780316438971,39.99,1216,OMNIBUS,tp,2017-10-03,Orbit (US),https://images-na.ssl-images-amazon.com/images/I/51ckGI8q2oL.jpg,425600.0,2017
1113,Forbidden Suns,D. Nolan Clark,9780316355810,16.99,593,NOVEL,tp,2017-10-17,Orbit (US),https://images-na.ssl-images-amazon.com/images/I/5133L5fFvjL.jpg,207550.0,2017
1114,Forbidden Suns,D. Nolan Clark,9780316355803,11.99,,NOVEL,ebook,2017-10-17,Orbit (US),https://images-na.ssl-images-amazon.com/images/I/51MZDh75DmL.jpg,207550.0,2017
1115,The Two of Swords: Volume One,K. J. Parker,9780316177726,15.99,473,NOVEL,tp,2017-10-17,Orbit (US),https://images-na.ssl-images-amazon.com/images/I/512wJ%2BQuCBL.jpg,165550.0,2017
1116,The Two of Swords: Volume One,K. J. Parker,9780316215381,9.99,,NOVEL,ebook,2017-10-17,Orbit (US),https://images-na.ssl-images-amazon.com/images/I/516yUZylJ%2BL.jpg,165550.0,2017
1117,The Tethered Mage,Melissa Caruso,9780316466875,15.99,434,NOVEL,tp,2017-10-24,Orbit (US),https://images-na.ssl-images-amazon.com/images/I/51VEQxwi9TL.jpg,151900.0,2017
1118,The Tethered Mage,Melissa Caruso,9780316466868,4.99,,NOVEL,ebook,2017-10-24,Orbit (US),https://images-na.ssl-images-amazon.com/images/I/51xuufNwyeL.jpg,151900.0,2017
1119,The Fall of Dragons,Miles Cameron,9780316302456,11.99,,NOVEL,ebook,2017-10-31,Orbit (US),https://images-na.ssl-images-amazon.com/images/I/51NEMhckLJL.jpg,219800.0,2017
1120,The Fall of Dragons,Miles Cameron,9780316302449,16.99,628,NOVEL,tp,2017-10-31,Orbit (US),https://images-na.ssl-images-amazon.com/images/I/61WwCsPEkbL.jpg,219800.0,2017
1121,Malice of Crows,Lila Bowen,9780316502344,25.0,344,NOVEL,hc,2017-10-31,Orbit (US),https://images-na.ssl-images-amazon.com/images/I/51VTCI2hMBL.jpg,120400.0,2017
1122,Malice of Crows,Lila Bowen,9780316502368,13.99,,NOVEL,ebook,2017-10-31,Orbit (US),https://images-na.ssl-images-amazon.com/images/I/51LOzVLPUHL.jpg,120400.0,2017
1123,Malice of Crows,Lila Bowen,9780316502351,15.99,344,NOVEL,tp,2018-03-20,Orbit (US),https://images-na.ssl-images-amazon.com/images/I/51tRf1NKLlL.jpg,120400.0,2018
1124,Extinction Aftermath,Nicholas Sansbury Smith,9780316558204,9.99,377,NOVEL,tp,2017-10-31,Orbit (US),https://images-na.ssl-images-amazon.com/images/I/51oGfTHMbnL.jpg,131950.0,2017
1125,The Rule of Luck,Catherine Cerveny,9780316510561,14.99,346,NOVEL,tp,2017-11-07,Orbit (US),https://images-na.ssl-images-amazon.com/images/I/51HOwEb4hxL.jpg,121100.0,2017
1126,Jade City,Fonda Lee,9780316440868,26.0,495,NOVEL,hc,2017-11-07,Orbit (US),https://images-na.ssl-images-amazon.com/images/I/51YGCtNENZL.jpg,173250.0,2017
1127,Jade City,Fonda Lee,9780316440899,13.99,,NOVEL,ebook,2017-11-07,Orbit (US),https://images-na.ssl-images-amazon.com/images/I/51O7TC1l2IL.jpg,173250.0,2017
1128,Jade City,Fonda Lee,9780316440882,15.99,495,NOVEL,tp,2018-06-26,Orbit (US),https://images-na.ssl-images-amazon.com/images/I/51OgdAPiCrL.jpg,173250.0,2018
1129,Shadowborn,David Dalglish,9780316302777,16.99,455,NOVEL,tp,2017-11-07,Orbit (US),https://images-na.ssl-images-amazon.com/images/I/51Vfe9jrxML.jpg,159250.0,2017
1130,Shadowborn,David Dalglish,9780316302760,11.99,,NOVEL,ebook,2017-11-07,Orbit (US),https://images-na.ssl-images-amazon.com/images/I/51C3L%2BLRAjL.jpg,159250.0,2017
1131,Places in the Darkness,Chris Brookmyre,9780316435260,15.99,403,NOVEL,tp,2017-11-07,Orbit (US),https://images-na.ssl-images-amazon.com/images/I/51Pnd2HZXaL.jpg,141050.0,2017
1132,Places in the Darkness,Chris Brookmyre,9780316435253,9.99,,NOVEL,ebook,2017-11-07,Orbit (US),https://images-na.ssl-images-amazon.com/images/I/51umIjy8uHL.jpg,141050.0,2017
1133,The Two of Swords: Volume Two,K. J. Parker,9780316177733,15.99,390,NOVEL,tp,2017-11-14,Orbit (US),https://images-na.ssl-images-amazon.com/images/I/61AQFuBRoTL.jpg,136500.0,2017
1134,The Two of Swords: Volume Two,K. J. Parker,9780316253482,9.99,,NOVEL,ebook,2017-11-14,Orbit (US),https://images-na.ssl-images-amazon.com/images/I/61Zqp1ti5uL.jpg,136500.0,2017
1135,Into the Drowning Deep,Mira Grant,9780316379403,26.0,438,NOVEL,hc,2017-11-14,Orbit (US),https://images-na.ssl-images-amazon.com/images/I/4169sZXxF0L.jpg,153300.0,2017
1136,Into the Drowning Deep,Mira Grant,9780316379380,13.99,,NOVEL,ebook,2017-11-14,Orbit (US),https://images-na.ssl-images-amazon.com/images/I/41dG%2BV9Me0L.jpg,153300.0,2017
1137,Into the Drowning Deep,Mira Grant,9780316379373,15.99,436,NOVEL,tp,2018-05-29,Orbit (US),https://images-na.ssl-images-amazon.com/images/I/4169sZXxF0L.jpg,153300.0,2018
1138,Beyond the Empire,K. B. Wagers,9780316308649,15.99,388,NOVEL,tp,2017-11-14,Orbit (US),https://images-na.ssl-images-amazon.com/images/I/61GhtNQ8sZL.jpg,135800.0,2017
1139,Beyond the Empire,K. B. Wagers,9780316308656,9.99,,NOVEL,ebook,2017-11-14,Orbit (US),https://images-na.ssl-images-amazon.com/images/I/613ammCUwWL.jpg,135800.0,2017
1140,Blood and Tempest,Jon Skovron,9780316268196,9.99,,NOVEL,ebook,2017-11-21,Orbit (US),https://images-na.ssl-images-amazon.com/images/I/511MqMO6hJL.jpg,147700.0,2017
1141,Blood and Tempest,Jon Skovron,9780316268202,9.99,422,NOVEL,tp,2017-11-28,Orbit (US),https://images-na.ssl-images-amazon.com/images/I/51tsHBhIrGL.jpg,147700.0,2017
1142,Extinction War,Nicholas Sansbury Smith,9780316558211,9.99,432,NOVEL,pb,2017-11-28,Orbit (US),https://images-na.ssl-images-amazon.com/images/I/51%2Be4zkReTL.jpg,151200.0,2017
1143,Extinction War,Nicholas Sansbury Smith,9780316558235,6.99,,NOVEL,ebook,2017-11-28,Orbit (US),https://images-na.ssl-images-amazon.com/images/I/51k7YLBoPqL.jpg,151200.0,2017
1144,The Chaos of Luck,Catherine Cerveny,9780316510554,15.99,384,NOVEL,tp,2017-12-05,Orbit (US),https://images-na.ssl-images-amazon.com/images/I/51b%2BpEjX5JL.jpg,134400.0,2017
1145,A War in Crimson Embers,Alex Marshall,9780316340724,27.0,578,NOVEL,hc,2017-12-05,Orbit (US),https://images-na.ssl-images-amazon.com/images/I/61ja-V1wYwL.jpg,202300.0,2017
1146,A War in Crimson Embers,Alex Marshall,9780316340748,13.99,,NOVEL,ebook,2017-12-05,Orbit (US),https://images-na.ssl-images-amazon.com/images/I/51NU2qzwYSL.jpg,202300.0,2017
1147,A War in Crimson Embers,Alex Marshall,9780316340717,17.99,578,NOVEL,tp,2018-06-05,Orbit (US),https://images-na.ssl-images-amazon.com/images/I/61ja-V1wYwL.jpg,202300.0,2018
1148,Persepolis Rising,James S. A. Corey,9780316332835,28.0,549,NOVEL,hc,2017-12-05,Orbit (US),http://www.isfdb.org/wiki/images/2/21/PRSPLSRSNG2017.jpg,192150.0,2017
1149,Persepolis Rising,James S. A. Corey,9780316332828,14.99,,NOVEL,ebook,2017-12-05,Orbit (US),https://images-na.ssl-images-amazon.com/images/I/61Nh0usLaFL.jpg,192150.0,2017
1150,Persepolis Rising,Daniel Abraham,9780316478298,28.0,566,NOVEL,hc,2017-12-05,Orbit (US),http://www.isfdb.org/wiki/images/9/99/PRSPLSRSND2017.jpg,192150.0,2017
1151,Persepolis Rising,James S. A. Corey,9780316332859,16.99,592,NOVEL,tp,2018-10-02,Orbit (US),https://images-na.ssl-images-amazon.com/images/I/617el63-rxL.jpg,192150.0,2018
1152,God's Last Breath,Sam Sykes,9780316374934,16.99,666,NOVEL,tp,2017-12-05,Orbit (US),https://images-na.ssl-images-amazon.com/images/I/61Fsp6QtGZL.jpg,233100.0,2017
1153,God's Last Breath,Sam Sykes,9780316374941,11.99,,NOVEL,ebook,2017-12-05,Orbit (US),https://images-na.ssl-images-amazon.com/images/I/61syUsoMihL.jpg,233100.0,2017
1154,Rosewater,Tade Thompson,9780316449038,9.99,,NOVEL,ebook,2017-12-05,Orbit (US),https://images-na.ssl-images-amazon.com/images/I/51vSBisKD2L.jpg,136500.0,2017
1155,Rosewater,Tade Thompson,9780316449052,15.99,390,NOVEL,tp,2018-09-18,Orbit (US),https://images-na.ssl-images-amazon.com/images/I/51Y8crFFKzL.jpg,136500.0,2018
1156,The Two of Swords: Volume Three,K. J. Parker,9780316270908,15.99,370,NOVEL,tp,2017-12-12,Orbit (US),https://images-na.ssl-images-amazon.com/images/I/61E0WhlMrBL.jpg,129500.0,2017
1157,The Two of Swords: Volume Three,K. J. Parker,9780316270878,9.99,,NOVEL,ebook,2017-12-12,Orbit (US),https://images-na.ssl-images-amazon.com/images/I/51dHvcF1n2L.jpg,129500.0,2017
1158,Genesis of Shannara,Terry Brooks,9780356512358,37.64,,OMNIBUS,tp,2018-01-01,Orbit (US),https://images-na.ssl-images-amazon.com/images/I/516PCbG0JGL.jpg,,2018
1159,Elysium Fire,Alastair Reynolds,9780316555678,15.99,419,NOVEL,tp,2018-01-01,Orbit (US),http://www.isfdb.org/wiki/images/d/dd/LSMFRZNPVP2018.jpg,146650.0,2018
1160,Elysium Fire,Alastair Reynolds,9780316555661,9.99,,NOVEL,ebook,2018-01-23,Orbit (US),https://images-na.ssl-images-amazon.com/images/I/519ndjdTSML.jpg,146650.0,2018
